app_name,platform,developer_company,app_category,version_number,version_release_date,is_current_version,initial_app_release_date,apk_format,file_size,detail_page_size,detail_page_downloads,detail_page_top_content_rating,detail_page_top_update_date,detail_page_security_ratio,detail_page_android_os,additional_app_latest_version,uploaded_by,package_name,languages,requires_android,content_rating,architecture,app_permissions_count,additional_app_category,license_required,security_report_label,version_comparison_available,comparison_package_name_displayed,comparison_package_name_latest,comparison_version_displayed,comparison_version_latest,comparison_update_date_displayed,comparison_update_date_latest,comparison_size_displayed,comparison_size_latest,comparison_requires_android_displayed,comparison_requires_android_latest,comparison_architecture_displayed,comparison_architecture_latest,comparison_signature_displayed,comparison_signature_latest,google_play_app_license_displayed,google_play_app_license_latest,same_as_package_name,sha256,verified_by,trusted_app_label,security_scan_result,security_scan_date,update_description,update_description_raw,standardized_update_categories,standardized_summary,feature_specificity,feature_text_sufficient_for_research,detail_page_version,detail_page_update_date,version_history_source,version_history_source_url,detail_source_url,detail_url_source_method,detail_url_version_slug,detail_url_matches_displayed_version,source_note
Google Chrome,Android,Google LLC,Communication,132.0.6834.164,"Nov 26, 2025",False,"February 7, 2012 (beta)",,141.6 MB,141.6 MB,1K+,,"Nov 26, 2025",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 8.0+ (Oreo, API 26)",,armeabi-v7a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,132.0.6834.164,,Remove ads with APKPure Premium,What's New in Version 132.0.6834.164,1K+,,"Android 8.0+ (Oreo, API 26)",,armeabi-v7a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 132.0.6834.164 was released on Nov 26, 2025 by Google LLC. The app download size is 141.6 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,132.0.6834.164,"Nov 26, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/132.0.6834.164,actual_href_from_versions_page,132.0.6834.164,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,132.0.6834.163,"Jan 30, 2025",False,"February 7, 2012 (beta)",,20.9 MB,20.9 MB,10K+,,"Jan 30, 2025",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,132.0.6834.163,,Remove ads with APKPure Premium,What's New in Version 132.0.6834.163,10K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 132.0.6834.163 was released on Jan 30, 2025 by Google LLC. The app download size is 20.9 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,132.0.6834.163,"Jan 30, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/132.0.6834.163,actual_href_from_versions_page,132.0.6834.163,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,131.0.6778.260,"Jan 10, 2025",False,"February 7, 2012 (beta)",,21.0 MB,21.0 MB,100K+,,"Jan 10, 2025",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,131.0.6778.260,,Remove ads with APKPure Premium,What's New in Version 131.0.6778.260,100K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 131.0.6778.260 was released on Jan 10, 2025 by Google LLC. The app download size is 21.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,131.0.6778.260,"Jan 10, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/131.0.6778.260,actual_href_from_versions_page,131.0.6778.260,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,131.0.6778.200,"Jan 7, 2025",False,"February 7, 2012 (beta)",,21.0 MB,21.0 MB,6K+,,"Jan 7, 2025",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,131.0.6778.200,,Remove ads with APKPure Premium,What's New in Version 131.0.6778.200,6K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 131.0.6778.200 was released on Jan 7, 2025 by Google LLC. The app download size is 21.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,131.0.6778.200,"Jan 7, 2025",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/131.0.6778.200,actual_href_from_versions_page,131.0.6778.200,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,131.0.6778.135,"Dec 12, 2024",False,"February 7, 2012 (beta)",,21.0 MB,21.0 MB,100K+,,"Dec 12, 2024",,,Trusted App,А' К',com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,131.0.6778.135,,Remove ads with APKPure Premium,What's New in Version 131.0.6778.135,100K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 131.0.6778.135 was released on Dec 12, 2024 by Google LLC. The app download size is 21.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,131.0.6778.135,"Dec 12, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/131.0.6778.135,actual_href_from_versions_page,131.0.6778.135,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,131.0.6778.104,"Dec 5, 2024",False,"February 7, 2012 (beta)",,21.0 MB,21.0 MB,10K+,,"Dec 5, 2024",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,131.0.6778.104,,Remove ads with APKPure Premium,What's New in Version 131.0.6778.104,10K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 131.0.6778.104 was released on Dec 5, 2024 by Google LLC. The app download size is 21.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,131.0.6778.104,"Dec 5, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/131.0.6778.104,actual_href_from_versions_page,131.0.6778.104,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,131.0.6778.81,"Nov 21, 2024",False,"February 7, 2012 (beta)",,21.0 MB,21.0 MB,100K+,,"Nov 21, 2024",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,131.0.6778.81,,Remove ads with APKPure Premium,What's New in Version 131.0.6778.81,100K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 131.0.6778.81 was released on Nov 21, 2024 by Google LLC. The app download size is 21.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,131.0.6778.81,"Nov 21, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/131.0.6778.81,actual_href_from_versions_page,131.0.6778.81,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,130.0.6723.86,"Oct 31, 2024",False,"February 7, 2012 (beta)",,20.9 MB,20.9 MB,20K+,,"Oct 31, 2024",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,130.0.6723.86,,Remove ads with APKPure Premium,What's New in Version 130.0.6723.86,20K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 130.0.6723.86 was released on Oct 31, 2024 by Google LLC. The app download size is 20.9 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,130.0.6723.86,"Oct 31, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/130.0.6723.86,actual_href_from_versions_page,130.0.6723.86,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,130.0.6723.73,"Oct 24, 2024",False,"February 7, 2012 (beta)",,20.9 MB,20.9 MB,20K+,,"Oct 24, 2024",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,130.0.6723.73,,Remove ads with APKPure Premium,What's New in Version 130.0.6723.73,20K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 130.0.6723.73 was released on Oct 24, 2024 by Google LLC. The app download size is 20.9 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,130.0.6723.73,"Oct 24, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/130.0.6723.73,actual_href_from_versions_page,130.0.6723.73,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,130.0.6723.58,"Oct 21, 2024",False,"February 7, 2012 (beta)",,20.9 MB,20.9 MB,20K+,,"Oct 21, 2024",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,130.0.6723.58,,Remove ads with APKPure Premium,What's New in Version 130.0.6723.58,20K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 130.0.6723.58 was released on Oct 21, 2024 by Google LLC. The app download size is 20.9 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,130.0.6723.58,"Oct 21, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/130.0.6723.58,actual_href_from_versions_page,130.0.6723.58,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,129.0.6668.100,"Oct 10, 2024",False,"February 7, 2012 (beta)",,20.6 MB,20.6 MB,60K+,,"Oct 10, 2024",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,129.0.6668.100,,Remove ads with APKPure Premium,What's New in Version 129.0.6668.100,60K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 129.0.6668.100 was released on Oct 10, 2024 by Google LLC. The app download size is 20.6 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,129.0.6668.100,"Oct 10, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/129.0.6668.100,actual_href_from_versions_page,129.0.6668.100,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,129.0.6668.81,"Oct 2, 2024",False,"February 7, 2012 (beta)",,10.1 MB,10.1 MB,100K+,,"Oct 2, 2024",,,Trusted App,Google LLC,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,129.0.6668.81,,Remove ads with APKPure Premium,What's New in Version 129.0.6668.81,100K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 129.0.6668.81 was released on Oct 2, 2024 by Google LLC. The app download size is 10.1 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,129.0.6668.81,"Oct 2, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/129.0.6668.81,actual_href_from_versions_page,129.0.6668.81,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,129.0.6668.70,"Sep 27, 2024",False,"February 7, 2012 (beta)",,20.6 MB,20.6 MB,30K+,,"Sep 27, 2024",,,Trusted App,Phạm Đăng Dũng,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,129.0.6668.70,,Remove ads with APKPure Premium,What's New in Version 129.0.6668.70,30K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 129.0.6668.70 was released on Sep 27, 2024 by Google LLC. The app download size is 20.6 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,129.0.6668.70,"Sep 27, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/129.0.6668.70,actual_href_from_versions_page,129.0.6668.70,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,128.0.6613.146,"Sep 12, 2024",False,"February 7, 2012 (beta)",,10.0 MB,10.0 MB,100K+,,"Sep 12, 2024",,,Trusted App,Hassan Zobeidi,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,128.0.6613.146,,Remove ads with APKPure Premium,What's New in Version 128.0.6613.146,100K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 128.0.6613.146 was released on Sep 12, 2024 by Google LLC. The app download size is 10.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,128.0.6613.146,"Sep 12, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/128.0.6613.146,actual_href_from_versions_page,128.0.6613.146,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,128.0.6613.127,"Sep 5, 2024",False,"February 7, 2012 (beta)",,10.0 MB,10.0 MB,80K+,,"Sep 5, 2024",,,Trusted App,Jlal Kloub,com.android.chrome,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,128.0.6613.127,,Remove ads with APKPure Premium,What's New in Version 128.0.6613.127,80K+,,"Android 10.0+ (Q, API 29)",,"arm64-v8a,armeabi-v7a",arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 128.0.6613.127 was released on Sep 5, 2024 by Google LLC. The app download size is 10.0 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,128.0.6613.127,"Sep 5, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/128.0.6613.127,actual_href_from_versions_page,128.0.6613.127,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
Google Chrome,Android,Google LLC,Communication,106.0.5249.126,"Oct 23, 2024",False,"February 7, 2012 (beta)",,114.8 MB,114.8 MB,20K+,,"Oct 23, 2024",,,Trusted App,А' К',com.android.chrome,,"Android 6.0+ (M, API 23)",,armeabi-v7a,,,,Google Chrome,Yes,com.android.chrome,com.android.chrome,106.0.5249.126,,Remove ads with APKPure Premium,What's New in Version 106.0.5249.126,20K+,,"Android 6.0+ (M, API 23)",,armeabi-v7a,arm64-v8a,38918a453d07199354f8b19af05ec6562ced5788,38918a453d07199354f8b19af05ec6562ced5788,Not Required,Not Required,,,APKPURE,Trusted App,,,Thanks for choosing Chrome! This release includes stability and performance improvements.,"Google Chrome is a web browser app that helps you search and browse quickly. Download and install old versions of Google Chrome that suits your device model and enjoy your favorite features! Thanks for choosing Chrome! This release includes stability and performance improvements. Google Chrome old version 106.0.5249.126 was released on Oct 23, 2024 by Google LLC. The app download size is 114.8 MB. We recommend you download the latest version of Google Chrome for the new features and better performance. Download the Latest Version Check out the detailed comparison between the latest and old version of Google Chrome, including the file size and Android system requirements.",Bug fixes / performance improvements; UI / design changes; AI-related features; Personalization / recommendations; Browser / browsing features; New product feature,Version-specific note suggests: Thanks for choosing Chrome! This release includes stability and performance improvements.,version_specific_or_actionable,True,106.0.5249.126,"Oct 23, 2024",APKPure,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/versions,https://apkpure.com/google-chrome-fast-secure/com.android.chrome/download/106.0.5249.126,actual_href_from_versions_page,106.0.5249.126,True,APKPure version/date/size; not official Google Play historical release data. Detail URL was read from APKPure page href.
